id,device_id,temperature,pH,tds,turbidity,conductivity,timestamp
1209,DEVICE_003,15.0,6.71,285.1,0.36,111.1,2026-04-10 11:17:57.869028
1210,DEVICE_003,21.0,7.15,162.5,0.4,130.2,2026-04-10 11:47:57.869028
1211,DEVICE_002,19.5,8.07,131.8,0.77,107.0,2026-04-10 12:17:57.869028
1212,DEVICE_001,18.0,7.46,201.6,0.25,78.9,2026-04-10 12:47:57.869028
1213,DEVICE_002,20.5,8.4,101.6,0.68,144.2,2026-04-10 13:17:57.869028
1214,DEVICE_002,17.3,6.8,194.5,0.22,131.4,2026-04-10 13:47:57.869028
1215,DEVICE_003,17.4,8.13,61.6,0.9,111.4,2026-04-10 14:17:57.869028
1216,DEVICE_002,18.1,7.88,280.8,0.87,71.3,2026-04-10 14:47:57.869028
1217,DEVICE_001,9.1,9.17,542.4,3.99,108.0,2026-04-10 15:17:57.869028
1218,DEVICE_002,23.5,7.74,222.7,0.52,122.6,2026-04-10 15:47:57.869028
1219,DEVICE_001,20.3,7.83,82.1,0.64,135.0,2026-04-10 16:17:57.869028
1220,DEVICE_002,19.8,7.46,572.5,0.28,73.1,2026-04-10 16:47:57.869028
1221,DEVICE_003,15.5,5.05,156.2,0.68,70.3,2026-04-10 17:17:57.869028
1222,DEVICE_001,18.0,7.35,744.5,0.65,135.8,2026-04-10 17:47:57.869028
1223,DEVICE_001,20.4,7.32,96.1,0.65,124.8,2026-04-10 18:17:57.869028
1224,DEVICE_003,18.0,6.72,244.7,0.31,111.9,2026-04-10 18:47:57.869028
1225,DEVICE_001,22.1,8.49,171.1,0.38,132.4,2026-04-10 19:17:57.869028
1226,DEVICE_003,12.0,6.4,602.7,2.36,105.3,2026-04-10 19:47:57.869028
1227,DEVICE_001,22.0,7.32,262.7,0.84,89.3,2026-04-10 20:17:57.869028
1228,DEVICE_003,20.0,7.61,130.2,0.73,108.4,2026-04-10 20:47:57.869028
1229,DEVICE_001,22.4,6.65,175.7,0.57,99.4,2026-04-10 21:17:57.869028
1230,DEVICE_002,22.5,7.65,369.2,0.54,140.8,2026-04-10 21:47:57.869028
1231,DEVICE_001,18.0,8.29,78.3,0.51,108.8,2026-04-10 22:17:57.869028
1232,DEVICE_002,16.4,8.27,261.3,0.86,145.0,2026-04-10 22:47:57.869028
1233,DEVICE_002,15.4,7.21,247.5,0.49,106.7,2026-04-10 23:17:57.869028
1234,DEVICE_001,22.0,8.18,95.1,0.71,95.3,2026-04-10 23:47:57.869028
1235,DEVICE_002,24.7,6.57,118.9,0.72,132.7,2026-04-11 00:17:57.869028
1236,DEVICE_002,22.7,6.93,292.0,0.13,68.5,2026-04-11 00:47:57.869028
1237,DEVICE_002,17.0,7.9,163.6,0.67,87.3,2026-04-11 01:17:57.869028
1238,DEVICE_003,16.4,7.01,189.5,0.16,58.7,2026-04-11 01:47:57.869028
1239,DEVICE_002,24.8,8.32,189.9,0.69,66.6,2026-04-11 02:17:57.869028
1240,DEVICE_002,19.5,7.51,231.5,0.2,91.3,2026-04-11 02:47:57.869028
1241,DEVICE_001,24.6,6.52,276.7,0.22,137.2,2026-04-11 03:17:57.869028
1242,DEVICE_001,18.0,6.55,164.2,0.17,113.3,2026-04-11 03:47:57.869028
1243,DEVICE_003,22.3,8.69,266.3,0.73,80.5,2026-04-11 04:17:57.869028
1244,DEVICE_002,15.6,7.35,151.0,0.33,103.2,2026-04-11 04:47:57.869028
1245,DEVICE_003,10.5,7.09,113.2,0.2,108.8,2026-04-11 05:17:57.869028
1246,DEVICE_003,12.3,9.63,609.3,2.69,128.0,2026-04-11 05:47:57.869028
1247,DEVICE_003,18.0,6.55,227.7,0.87,99.7,2026-04-11 06:17:57.869028
1248,DEVICE_002,21.8,6.52,238.9,0.56,127.2,2026-04-11 06:47:57.869028
1249,DEVICE_002,18.9,7.75,117.9,0.36,146.7,2026-04-11 07:17:57.869028
1250,DEVICE_001,24.3,9.04,227.1,0.76,129.6,2026-04-11 07:47:57.869028
1251,DEVICE_001,6.5,4.64,493.1,4.4,140.2,2026-04-11 08:17:57.869028
1252,DEVICE_001,16.4,6.86,119.6,3.45,130.3,2026-04-11 08:47:57.869028
1253,DEVICE_001,23.4,8.04,195.1,4.39,124.0,2026-04-11 09:17:57.869028
1254,DEVICE_001,21.7,6.6,274.4,0.8,61.8,2026-04-11 09:47:57.869028
1255,DEVICE_002,17.2,6.62,174.5,0.6,139.3,2026-04-11 10:17:57.869028
1256,DEVICE_001,18.6,6.6,140.8,0.18,136.4,2026-04-11 10:47:57.869028
1257,DEVICE_001,21.9,5.73,151.0,0.29,109.5,2026-04-11 11:17:57.869028
1258,DEVICE_002,22.8,7.33,211.7,0.11,145.8,2026-04-11 11:47:57.869028
1259,DEVICE_003,24.2,6.6,214.6,0.21,66.8,2026-04-11 12:17:57.869028
1260,DEVICE_003,17.4,7.64,91.5,0.81,86.9,2026-04-11 12:47:57.869028
1261,DEVICE_002,20.8,7.23,185.3,0.3,77.6,2026-04-11 13:17:57.869028
1262,DEVICE_002,18.9,6.74,137.2,0.17,107.9,2026-04-11 13:47:57.869028
1263,DEVICE_003,19.1,7.26,285.0,0.5,109.0,2026-04-11 14:17:57.869028
1264,DEVICE_002,20.8,7.77,244.9,0.41,142.4,2026-04-11 14:47:57.869028
1265,DEVICE_003,24.4,7.68,147.2,0.88,107.7,2026-04-11 15:17:57.869028
1266,DEVICE_002,15.6,7.24,153.7,0.24,106.8,2026-04-11 15:47:57.869028
1267,DEVICE_002,17.3,7.77,272.4,2.13,109.1,2026-04-11 16:17:57.869028
1268,DEVICE_001,19.3,8.44,188.7,0.5,91.2,2026-04-11 16:47:57.869028
1269,DEVICE_003,12.6,9.7,726.3,1.8,103.6,2026-04-11 17:17:57.869028
1270,DEVICE_001,23.6,7.74,93.8,0.45,83.5,2026-04-11 17:47:57.869028
1271,DEVICE_001,21.3,7.14,170.1,0.34,102.0,2026-04-11 18:17:57.869028
1272,DEVICE_002,16.0,6.85,191.1,0.26,77.3,2026-04-11 18:47:57.869028
1273,DEVICE_001,19.7,6.88,131.2,2.35,88.6,2026-04-11 19:17:57.869028
1274,DEVICE_001,22.1,6.97,124.6,0.15,108.0,2026-04-11 19:47:57.869028
1275,DEVICE_002,20.8,6.79,91.3,0.57,73.8,2026-04-11 20:17:57.869028
1276,DEVICE_003,13.6,9.91,405.5,2.79,97.4,2026-04-11 20:47:57.869028
1277,DEVICE_003,19.8,7.6,81.5,0.29,115.0,2026-04-11 21:17:57.869028
1278,DEVICE_003,22.5,7.37,126.4,0.43,52.0,2026-04-11 21:47:57.869028
1279,DEVICE_003,18.3,7.16,66.1,0.57,123.6,2026-04-11 22:17:57.869028
1280,DEVICE_003,17.5,7.89,68.7,0.69,93.6,2026-04-11 22:47:57.869028
1281,DEVICE_003,19.1,7.23,274.3,0.5,128.4,2026-04-11 23:17:57.869028
1282,DEVICE_001,19.8,7.52,225.4,0.27,107.6,2026-04-11 23:47:57.869028
1283,DEVICE_001,15.8,7.13,174.6,0.23,55.8,2026-04-12 00:17:57.869028
1284,DEVICE_003,21.8,8.5,166.1,0.73,118.8,2026-04-12 00:47:57.869028
1285,DEVICE_003,21.0,7.88,142.1,0.14,138.2,2026-04-12 01:17:57.869028
1286,DEVICE_002,13.0,7.27,179.3,0.12,122.7,2026-04-12 01:47:57.869028
1287,DEVICE_002,15.6,6.84,205.5,2.44,98.2,2026-04-12 02:17:57.869028
1288,DEVICE_003,23.1,8.23,287.2,0.45,149.2,2026-04-12 02:47:57.869028
1289,DEVICE_001,23.2,8.33,412.1,0.81,124.8,2026-04-12 03:17:57.869028
1290,DEVICE_003,19.2,7.53,174.6,0.65,58.7,2026-04-12 03:47:57.869028
1291,DEVICE_003,15.1,7.09,254.9,0.48,115.8,2026-04-12 04:17:57.869028
1292,DEVICE_001,20.7,7.04,768.7,0.42,132.2,2026-04-12 04:47:57.869028
1293,DEVICE_001,21.6,7.76,222.8,0.66,139.5,2026-04-12 05:17:57.869028
1294,DEVICE_002,23.1,7.3,187.5,0.21,82.2,2026-04-12 05:47:57.869028
1295,DEVICE_002,17.2,7.86,230.3,0.33,86.3,2026-04-12 06:17:57.869028
1296,DEVICE_003,20.3,8.18,243.1,0.51,124.6,2026-04-12 06:47:57.869028
1297,DEVICE_001,17.2,7.62,104.0,0.16,119.5,2026-04-12 07:17:57.869028
1298,DEVICE_002,8.4,7.59,176.5,0.79,58.8,2026-04-12 07:47:57.869028
1299,DEVICE_003,16.4,7.16,63.9,0.58,149.6,2026-04-12 08:17:57.869028
1300,DEVICE_001,25.0,8.16,56.1,0.13,107.0,2026-04-12 08:47:57.869028
1301,DEVICE_001,18.8,7.14,227.3,0.34,51.6,2026-04-12 09:17:57.869028
1302,DEVICE_001,24.3,8.31,80.8,0.78,91.2,2026-04-12 09:47:57.869028
1303,DEVICE_001,17.1,8.25,96.0,1.74,66.1,2026-04-12 10:17:57.869028
1304,DEVICE_001,16.7,7.04,166.0,0.73,142.6,2026-04-12 10:47:57.869028
1305,DEVICE_003,18.0,7.98,96.2,0.17,85.5,2026-04-12 11:17:57.869028
1306,DEVICE_003,15.5,7.61,121.1,0.48,76.4,2026-04-12 11:47:57.869028
1307,DEVICE_002,23.4,7.61,298.7,0.16,127.5,2026-04-12 12:17:57.869028
1308,DEVICE_001,21.6,7.13,591.7,0.61,107.9,2026-04-12 12:47:57.869028
1309,DEVICE_003,24.0,7.99,97.4,0.51,78.8,2026-04-12 13:17:57.869028
1310,DEVICE_003,19.5,7.19,223.9,0.38,118.3,2026-04-12 13:47:57.869028
1311,DEVICE_001,20.0,7.6,128.7,0.21,88.9,2026-04-12 14:17:57.869028
1312,DEVICE_001,24.5,6.76,101.0,0.4,88.6,2026-04-12 14:47:57.869028
1313,DEVICE_001,24.0,7.15,132.0,0.15,60.3,2026-04-12 15:17:57.869028
1314,DEVICE_001,18.7,6.71,232.6,0.39,149.9,2026-04-12 15:47:57.869028
1315,DEVICE_001,19.7,7.96,54.6,0.63,68.5,2026-04-12 16:17:57.869028
1316,DEVICE_003,15.1,8.21,280.6,0.55,132.5,2026-04-12 16:47:57.869028
1317,DEVICE_001,19.4,6.78,175.2,0.3,139.4,2026-04-12 17:17:57.869028
1318,DEVICE_003,20.2,6.56,200.4,0.51,57.7,2026-04-12 17:47:57.869028
1319,DEVICE_001,24.7,8.19,287.3,0.85,136.8,2026-04-12 18:17:57.869028
1320,DEVICE_001,21.7,7.91,294.9,0.52,56.2,2026-04-12 18:47:57.869028
1321,DEVICE_001,16.7,8.48,284.9,0.51,97.1,2026-04-12 19:17:57.869028
1322,DEVICE_003,24.0,7.61,215.2,0.16,89.7,2026-04-12 19:47:57.869028
1323,DEVICE_003,12.6,7.78,229.1,0.58,81.6,2026-04-12 20:17:57.869028
1324,DEVICE_001,15.4,8.5,237.2,0.71,107.6,2026-04-12 20:47:57.869028
1325,DEVICE_001,18.1,7.32,239.1,0.76,82.9,2026-04-12 21:17:57.869028
1326,DEVICE_002,18.8,6.69,625.9,0.86,119.5,2026-04-12 21:47:57.869028
1327,DEVICE_001,18.7,6.55,138.8,0.29,89.2,2026-04-12 22:17:57.869028
1328,DEVICE_002,24.9,6.7,235.0,3.35,86.3,2026-04-12 22:47:57.869028
1329,DEVICE_002,12.9,8.34,212.4,0.38,122.2,2026-04-12 23:17:57.869028
1330,DEVICE_001,16.9,7.58,148.4,0.77,102.8,2026-04-12 23:47:57.869028
1331,DEVICE_002,24.7,6.8,55.3,0.44,125.5,2026-04-13 00:17:57.869028
1332,DEVICE_001,15.6,8.16,52.7,0.25,73.4,2026-04-13 00:47:57.869028
1333,DEVICE_003,21.9,7.01,79.6,0.64,71.4,2026-04-13 01:17:57.869028
1334,DEVICE_003,15.7,8.25,178.0,0.37,81.1,2026-04-13 01:47:57.869028
1335,DEVICE_001,23.5,8.32,258.0,0.52,64.8,2026-04-13 02:17:57.869028
1336,DEVICE_002,17.5,8.14,153.9,0.72,68.7,2026-04-13 02:47:57.869028
1337,DEVICE_001,18.1,6.91,102.1,0.1,94.7,2026-04-13 03:17:57.869028
1338,DEVICE_002,8.0,4.36,678.0,3.5,142.8,2026-04-13 03:47:57.869028
1339,DEVICE_002,7.1,8.01,282.0,0.53,86.1,2026-04-13 04:17:57.869028
1340,DEVICE_002,19.5,7.89,84.5,0.85,82.4,2026-04-13 04:47:57.869028
1341,DEVICE_002,11.8,7.41,226.2,0.71,133.6,2026-04-13 05:17:57.869028
1342,DEVICE_002,19.3,6.68,197.7,0.33,126.1,2026-04-13 05:47:57.869028
1343,DEVICE_003,19.4,7.79,79.1,0.46,95.4,2026-04-13 06:17:57.869028
1344,DEVICE_001,20.3,8.22,218.8,0.63,111.6,2026-04-13 06:47:57.869028
1345,DEVICE_002,20.8,7.79,101.3,0.63,138.1,2026-04-13 07:17:57.869028
1346,DEVICE_003,19.4,8.2,297.7,0.58,139.1,2026-04-13 07:47:57.869028
1347,DEVICE_002,15.8,8.42,262.4,0.5,80.5,2026-04-13 08:17:57.869028
1348,DEVICE_002,18.7,8.76,233.1,0.86,142.2,2026-04-13 08:47:57.869028
1349,DEVICE_002,21.4,7.75,202.0,0.61,55.5,2026-04-13 09:17:57.869028
1350,DEVICE_001,21.9,7.29,176.9,0.29,73.9,2026-04-13 09:47:57.869028
1351,DEVICE_002,24.5,7.54,157.3,0.55,111.8,2026-04-13 10:17:57.869028
1352,DEVICE_002,20.3,7.25,204.9,2.35,102.0,2026-04-13 10:47:57.869028
1353,DEVICE_003,13.5,9.26,754.8,2.55,96.4,2026-04-13 11:17:57.869028
1354,DEVICE_001,23.7,7.39,199.1,0.68,120.7,2026-04-13 11:47:57.869028
1355,DEVICE_001,15.3,7.35,275.9,0.59,80.1,2026-04-13 12:17:57.869028
1356,DEVICE_002,16.3,7.3,269.8,0.65,114.9,2026-04-13 12:47:57.869028
1357,DEVICE_002,19.8,8.21,106.2,0.78,137.9,2026-04-13 13:17:57.869028
1358,DEVICE_001,23.8,8.18,59.1,0.18,110.7,2026-04-13 13:47:57.869028
1359,DEVICE_002,19.4,7.85,267.3,0.38,141.9,2026-04-13 14:17:57.869028
1360,DEVICE_002,19.6,7.72,219.6,0.54,102.5,2026-04-13 14:47:57.869028
1361,DEVICE_002,23.1,8.43,66.3,2.16,76.8,2026-04-13 15:17:57.869028
1362,DEVICE_001,18.3,6.57,250.3,0.78,99.0,2026-04-13 15:47:57.869028
1363,DEVICE_003,24.2,8.1,235.4,4.01,58.1,2026-04-13 16:17:57.869028
1364,DEVICE_001,22.2,7.22,235.0,0.46,80.1,2026-04-13 16:47:57.869028
1365,DEVICE_003,20.4,7.33,120.0,0.15,123.1,2026-04-13 17:17:57.869028
1366,DEVICE_002,15.1,6.52,116.7,0.89,58.8,2026-04-13 17:47:57.869028
1367,DEVICE_003,19.4,8.05,145.9,0.9,147.9,2026-04-13 18:17:57.869028
1368,DEVICE_003,19.1,7.18,174.9,0.69,59.4,2026-04-13 18:47:57.869028
1369,DEVICE_003,24.6,8.35,199.6,0.44,146.7,2026-04-13 19:17:57.869028
1370,DEVICE_002,19.2,7.3,281.1,0.12,79.9,2026-04-13 19:47:57.869028
1371,DEVICE_002,23.3,8.14,137.1,2.53,113.4,2026-04-13 20:17:57.869028
1372,DEVICE_001,24.9,7.33,73.4,0.14,96.0,2026-04-13 20:47:57.869028
1373,DEVICE_001,11.4,4.53,642.6,2.55,85.0,2026-04-13 21:17:57.869028
1374,DEVICE_003,19.1,7.84,147.4,0.79,79.2,2026-04-13 21:47:57.869028
1375,DEVICE_001,19.0,8.39,758.1,0.86,138.5,2026-04-13 22:17:57.869028
1376,DEVICE_003,17.5,7.17,787.1,0.76,75.5,2026-04-13 22:47:57.869028
1377,DEVICE_002,24.4,8.22,133.1,0.85,113.9,2026-04-13 23:17:57.869028
1378,DEVICE_003,15.9,8.29,274.7,0.44,140.6,2026-04-13 23:47:57.869028
1379,DEVICE_001,24.4,7.63,54.7,0.28,94.1,2026-04-14 00:17:57.869028
1380,DEVICE_002,16.1,8.2,83.3,0.75,55.7,2026-04-14 00:47:57.869028
1381,DEVICE_001,20.1,7.43,124.7,0.41,54.8,2026-04-14 01:17:57.869028
1382,DEVICE_001,17.1,7.63,517.5,0.27,104.3,2026-04-14 01:47:57.869028
1383,DEVICE_001,24.9,7.91,286.4,0.27,115.1,2026-04-14 02:17:57.869028
1384,DEVICE_003,20.6,7.64,278.5,0.81,113.9,2026-04-14 02:47:57.869028
1385,DEVICE_001,15.8,8.17,296.7,0.35,129.1,2026-04-14 03:17:57.869028
1386,DEVICE_002,19.0,7.76,200.2,0.66,59.1,2026-04-14 03:47:57.869028
1387,DEVICE_002,20.7,6.52,120.4,0.32,142.6,2026-04-14 04:17:57.869028
1388,DEVICE_001,22.4,7.26,261.2,0.39,54.5,2026-04-14 04:47:57.869028
1389,DEVICE_002,17.3,6.02,159.8,0.51,137.4,2026-04-14 05:17:57.869028
1390,DEVICE_001,19.3,7.86,266.9,0.76,117.9,2026-04-14 05:47:57.869028
1391,DEVICE_002,22.4,7.68,271.6,0.5,57.5,2026-04-14 06:17:57.869028
1392,DEVICE_003,20.2,7.04,217.1,0.79,89.1,2026-04-14 06:47:57.869028
1393,DEVICE_001,23.2,7.21,88.8,0.71,116.9,2026-04-14 07:17:57.869028
1394,DEVICE_001,18.6,7.38,262.2,0.74,103.4,2026-04-14 07:47:57.869028
1395,DEVICE_001,9.1,7.04,96.6,0.83,119.9,2026-04-14 08:17:57.869028
1396,DEVICE_003,21.6,5.82,83.9,0.11,129.9,2026-04-14 08:47:57.869028
1397,DEVICE_003,10.5,8.03,129.5,0.67,119.3,2026-04-14 09:17:57.869028
1398,DEVICE_001,18.4,6.61,216.3,0.23,137.1,2026-04-14 09:47:57.869028
1399,DEVICE_003,18.2,7.22,277.7,3.32,112.7,2026-04-14 10:17:57.869028
1400,DEVICE_001,21.4,7.91,171.5,0.11,65.2,2026-04-14 10:47:57.869028
1401,DEVICE_003,24.6,8.38,266.3,0.13,117.0,2026-04-14 11:17:57.869028
1402,DEVICE_003,19.4,6.88,104.6,0.37,118.2,2026-04-14 11:47:57.869028
1403,DEVICE_002,23.6,6.85,84.1,0.86,129.8,2026-04-14 12:17:57.869028
1404,DEVICE_001,24.6,6.53,266.5,0.67,70.8,2026-04-14 12:47:57.869028
1405,DEVICE_003,22.6,8.47,284.3,0.44,83.2,2026-04-14 13:17:57.869028
1406,DEVICE_003,18.7,6.94,94.8,0.66,146.8,2026-04-14 13:47:57.869028
1407,DEVICE_003,17.9,7.95,237.6,0.39,136.6,2026-04-14 14:17:57.869028
1408,DEVICE_002,15.1,6.63,146.8,0.4,78.5,2026-04-14 14:47:57.869028
1409,DEVICE_002,18.5,8.13,282.3,0.15,77.1,2026-04-14 15:17:57.869028
1410,DEVICE_002,24.8,6.62,118.2,0.28,95.8,2026-04-14 15:47:57.869028
1411,DEVICE_003,21.5,7.24,79.5,0.31,146.6,2026-04-14 16:17:57.869028
1412,DEVICE_003,19.3,7.19,220.7,0.57,77.1,2026-04-14 16:47:57.869028
1413,DEVICE_002,16.4,7.66,77.7,0.56,111.0,2026-04-14 17:17:57.869028
1414,DEVICE_003,15.8,8.03,205.7,0.89,146.6,2026-04-14 17:47:57.869028
1415,DEVICE_002,20.8,8.92,214.4,0.85,50.1,2026-04-14 18:17:57.869028
1416,DEVICE_001,22.9,6.86,175.4,0.83,91.6,2026-04-14 18:47:57.869028
1417,DEVICE_002,16.7,5.69,186.2,0.45,78.6,2026-04-14 19:17:57.869028
1418,DEVICE_002,24.8,8.08,137.2,0.25,70.2,2026-04-14 19:47:57.869028
1419,DEVICE_001,18.7,7.07,94.6,0.34,141.5,2026-04-14 20:17:57.869028
1420,DEVICE_002,16.5,7.94,272.2,0.74,108.5,2026-04-14 20:47:57.869028
1421,DEVICE_002,19.9,7.22,168.9,0.15,74.0,2026-04-14 21:17:57.869028
1422,DEVICE_002,9.9,6.76,223.9,0.15,66.1,2026-04-14 21:47:57.869028
1423,DEVICE_002,21.9,8.46,292.3,0.48,89.2,2026-04-14 22:17:57.869028
1424,DEVICE_002,21.6,6.99,74.1,0.56,66.9,2026-04-14 22:47:57.869028
1425,DEVICE_002,21.5,5.9,142.6,0.25,70.5,2026-04-14 23:17:57.869028
1426,DEVICE_001,19.9,6.69,289.7,4.94,96.5,2026-04-14 23:47:57.869028
1427,DEVICE_001,24.2,8.47,197.9,0.64,76.7,2026-04-15 00:17:57.869028
1428,DEVICE_001,15.8,7.49,784.1,0.19,138.6,2026-04-15 00:47:57.869028
1429,DEVICE_001,22.7,6.69,159.8,0.59,120.6,2026-04-15 01:17:57.869028
1430,DEVICE_003,15.8,6.92,288.9,0.5,69.8,2026-04-15 01:47:57.869028
1431,DEVICE_002,24.2,7.96,112.5,0.7,145.4,2026-04-15 02:17:57.869028
1432,DEVICE_002,21.6,7.57,154.3,0.65,72.5,2026-04-15 02:47:57.869028
1433,DEVICE_002,15.8,8.49,131.0,0.43,107.5,2026-04-15 03:17:57.869028
1434,DEVICE_002,19.1,5.46,87.0,0.36,126.4,2026-04-15 03:47:57.869028
1435,DEVICE_001,17.0,7.9,233.6,0.46,51.5,2026-04-15 04:17:57.869028
1436,DEVICE_003,17.6,4.8,181.8,0.2,79.2,2026-04-15 04:47:57.869028
1437,DEVICE_001,24.2,6.51,229.5,0.8,137.8,2026-04-15 05:17:57.869028
1438,DEVICE_002,23.1,7.43,262.5,0.7,54.8,2026-04-15 05:47:57.869028
1439,DEVICE_003,15.9,8.4,294.7,0.39,137.9,2026-04-15 06:17:57.869028
1440,DEVICE_003,19.7,6.89,95.4,0.77,53.0,2026-04-15 06:47:57.869028
1441,DEVICE_002,20.0,6.9,58.6,3.4,83.6,2026-04-15 07:17:57.869028
1442,DEVICE_002,23.3,7.45,447.7,0.19,72.9,2026-04-15 07:47:57.869028
1443,DEVICE_001,21.9,8.12,541.7,0.18,131.4,2026-04-15 08:17:57.869028
1444,DEVICE_003,24.2,7.65,451.7,0.31,110.7,2026-04-15 08:47:57.869028
1445,DEVICE_001,23.4,6.62,57.0,0.19,66.4,2026-04-15 09:17:57.869028
1446,DEVICE_002,16.9,9.92,70.0,0.89,109.8,2026-04-15 09:47:57.869028
1447,DEVICE_001,20.9,8.43,103.8,0.52,103.5,2026-04-15 10:17:57.869028
1448,DEVICE_001,16.2,6.54,68.3,0.26,77.8,2026-04-15 10:47:57.869028
1449,DEVICE_002,21.7,6.86,217.0,0.69,112.7,2026-04-15 11:17:57.869028
1450,DEVICE_001,21.6,7.07,207.8,0.13,138.1,2026-04-15 11:47:57.869028
1451,DEVICE_002,22.0,7.16,116.5,2.17,56.0,2026-04-15 12:17:57.869028
1452,DEVICE_001,23.5,7.88,58.6,0.4,121.4,2026-04-15 12:47:57.869028
1453,DEVICE_002,20.5,7.58,81.0,4.39,95.2,2026-04-15 13:17:57.869028
1454,DEVICE_002,16.5,7.48,187.1,0.45,98.7,2026-04-15 13:47:57.869028
1455,DEVICE_001,23.1,6.74,175.4,0.55,118.7,2026-04-15 14:17:57.869028
1456,DEVICE_002,22.4,8.26,233.0,0.14,146.0,2026-04-15 14:47:57.869028
1457,DEVICE_003,23.5,8.02,281.1,0.55,113.5,2026-04-15 15:17:57.869028
1458,DEVICE_003,7.5,7.51,221.0,0.38,93.0,2026-04-15 15:47:57.869028
1459,DEVICE_002,15.7,6.69,79.4,0.68,71.2,2026-04-15 16:17:57.869028
1460,DEVICE_002,22.3,7.01,79.9,4.57,58.6,2026-04-15 16:47:57.869028
1461,DEVICE_001,16.9,7.46,116.0,0.48,106.4,2026-04-15 17:17:57.869028
1462,DEVICE_001,21.0,7.79,291.9,0.14,96.5,2026-04-15 17:47:57.869028
1463,DEVICE_001,19.3,7.25,245.5,0.53,134.7,2026-04-15 18:17:57.869028
1464,DEVICE_001,24.4,7.35,110.8,0.13,72.2,2026-04-15 18:47:57.869028
1465,DEVICE_001,6.1,6.54,135.6,0.82,79.9,2026-04-15 19:17:57.869028
1466,DEVICE_001,16.3,6.67,189.7,0.4,97.2,2026-04-15 19:47:57.869028
1467,DEVICE_001,20.0,6.53,197.8,0.21,88.9,2026-04-15 20:17:57.869028
1468,DEVICE_002,21.9,7.05,96.3,0.62,127.8,2026-04-15 20:47:57.869028
1469,DEVICE_003,22.7,7.94,104.6,0.6,143.4,2026-04-15 21:17:57.869028
1470,DEVICE_002,23.2,6.56,189.8,0.36,64.8,2026-04-15 21:47:57.869028
1471,DEVICE_002,21.7,8.12,242.6,0.31,103.2,2026-04-15 22:17:57.869028
1472,DEVICE_003,16.6,7.74,65.9,0.29,78.1,2026-04-15 22:47:57.869028
1473,DEVICE_002,22.8,8.18,274.0,0.66,83.2,2026-04-15 23:17:57.869028
1474,DEVICE_002,19.0,4.0,255.8,0.19,104.3,2026-04-15 23:47:57.869028
1475,DEVICE_003,22.3,8.06,194.6,0.24,127.0,2026-04-16 00:17:57.869028
1476,DEVICE_002,15.6,6.92,199.7,0.49,75.1,2026-04-16 00:47:57.869028
1477,DEVICE_003,17.4,8.31,231.6,0.8,138.4,2026-04-16 01:17:57.869028
1478,DEVICE_001,18.0,7.06,143.7,0.85,68.1,2026-04-16 01:47:57.869028
1479,DEVICE_002,9.1,4.46,525.3,3.91,144.1,2026-04-16 02:17:57.869028
1480,DEVICE_002,15.4,7.17,78.6,0.27,80.9,2026-04-16 02:47:57.869028
1481,DEVICE_002,23.3,7.11,146.8,0.23,113.5,2026-04-16 03:17:57.869028
1482,DEVICE_001,23.5,7.33,689.4,0.42,57.1,2026-04-16 03:47:57.869028
1483,DEVICE_002,24.9,7.9,118.3,0.2,56.0,2026-04-16 04:17:57.869028
1484,DEVICE_002,20.8,7.24,95.7,0.57,79.1,2026-04-16 04:47:57.869028
1485,DEVICE_002,22.5,8.38,276.2,0.57,132.2,2026-04-16 05:17:57.869028
1486,DEVICE_002,17.9,8.25,259.6,0.88,65.6,2026-04-16 05:47:57.869028
1487,DEVICE_003,10.9,7.82,268.7,0.35,84.3,2026-04-16 06:17:57.869028
1488,DEVICE_001,16.1,7.17,236.8,0.84,113.8,2026-04-16 06:47:57.869028
1489,DEVICE_003,5.8,5.1,568.7,3.5,70.6,2026-04-16 07:17:57.869028
1490,DEVICE_003,17.5,7.85,281.2,0.26,61.1,2026-04-16 07:47:57.869028
1491,DEVICE_002,18.9,7.96,261.6,0.15,65.5,2026-04-16 08:17:57.869028
1492,DEVICE_001,15.0,6.66,73.8,0.77,131.8,2026-04-16 08:47:57.869028
1493,DEVICE_003,22.0,7.61,652.4,0.55,111.1,2026-04-16 09:17:57.869028
1494,DEVICE_002,22.2,8.03,269.2,0.64,146.7,2026-04-16 09:47:57.869028
1495,DEVICE_002,12.9,9.58,687.8,4.16,129.8,2026-04-16 10:17:57.869028
1496,DEVICE_002,15.4,8.5,50.1,0.88,70.1,2026-04-16 10:47:57.869028
1497,DEVICE_002,17.1,7.87,165.6,0.74,104.9,2026-04-16 11:17:57.869028
1498,DEVICE_001,23.2,7.2,193.4,0.5,55.6,2026-04-16 11:47:57.869028
1499,DEVICE_001,17.1,8.26,567.5,0.4,61.1,2026-04-16 12:17:57.869028
1500,DEVICE_002,21.7,7.78,85.0,0.17,143.1,2026-04-16 12:47:57.869028
1501,DEVICE_002,15.9,8.07,218.9,0.29,136.2,2026-04-16 13:17:57.869028
1502,DEVICE_001,17.0,8.33,116.8,0.67,89.2,2026-04-16 13:47:57.869028
1503,DEVICE_002,17.4,7.16,92.2,0.75,75.5,2026-04-16 14:17:57.869028
1504,DEVICE_003,20.9,8.38,279.3,0.71,89.3,2026-04-16 14:47:57.869028
1505,DEVICE_002,17.7,7.14,296.2,0.78,144.6,2026-04-16 15:17:57.869028
