device_id,pH,tds,turbidity,conductivity,temperature,timestamp,created_at
DEVICE_001,6.95,372.71,2.34,124.92,29.69,2026-04-18 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,300.0,1.45,100.4,22.21,2026-04-18 11:10:32,2026-04-16 16:10:32
DEVICE_003,6.97,285.81,1.43,128.63,24.62,2026-04-18 11:10:32,2026-04-16 16:10:32
DEVICE_001,6.95,300.0,1.5,126.3,29.23,2026-04-18 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.44,101.4,22.17,2026-04-18 11:40:32,2026-04-16 16:10:32
DEVICE_003,6.92,282.62,1.44,129.93,24.39,2026-04-18 11:40:32,2026-04-16 16:10:32
DEVICE_001,6.99,476.06,2.94,127.54,29.04,2026-04-18 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.49,102.88,22.63,2026-04-18 12:10:32,2026-04-16 16:10:32
DEVICE_003,6.93,286.91,1.46,129.73,24.24,2026-04-18 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.03,300.0,1.5,126.28,29.0,2026-04-18 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.5,104.3,22.77,2026-04-18 12:40:32,2026-04-16 16:10:32
DEVICE_003,6.97,285.22,1.44,128.67,24.4,2026-04-18 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,403.0,2.84,126.29,28.73,2026-04-18 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,300.0,1.5,106.2,23.19,2026-04-18 13:10:32,2026-04-16 16:10:32
DEVICE_003,6.95,289.92,1.45,129.12,24.61,2026-04-18 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.07,300.0,1.5,126.57,29.22,2026-04-18 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,298.08,1.5,108.07,23.22,2026-04-18 13:40:32,2026-04-16 16:10:32
DEVICE_003,6.92,290.38,1.42,127.28,24.57,2026-04-18 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.09,297.19,1.5,125.99,29.17,2026-04-18 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,300.0,1.48,106.2,23.45,2026-04-18 14:10:32,2026-04-16 16:10:32
DEVICE_003,6.88,286.19,1.46,125.66,24.26,2026-04-18 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.14,300.0,1.5,124.57,28.83,2026-04-18 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.79,297.17,1.5,105.49,23.77,2026-04-18 14:40:32,2026-04-16 16:10:32
DEVICE_003,6.85,290.25,1.44,125.86,24.0,2026-04-18 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.11,297.2,1.48,124.66,28.5,2026-04-18 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,299.01,1.46,106.27,23.56,2026-04-18 15:10:32,2026-04-16 16:10:32
DEVICE_003,6.84,293.45,1.42,125.98,24.42,2026-04-18 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.1,300.0,1.44,125.38,28.91,2026-04-18 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.74,300.0,1.5,106.32,23.34,2026-04-18 15:40:32,2026-04-16 16:10:32
DEVICE_003,6.8,289.4,1.43,124.21,24.05,2026-04-18 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.08,297.98,1.41,126.32,29.33,2026-04-18 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.77,296.41,1.5,107.89,23.42,2026-04-18 16:10:32,2026-04-16 16:10:32
DEVICE_003,6.83,478.61,2.91,125.03,23.74,2026-04-18 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.13,298.38,1.38,125.01,29.19,2026-04-18 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,299.28,1.5,108.15,23.26,2026-04-18 16:40:32,2026-04-16 16:10:32
DEVICE_003,6.88,300.0,1.5,124.77,23.79,2026-04-18 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.13,298.99,1.37,123.38,29.26,2026-04-18 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.77,295.81,1.49,108.53,23.31,2026-04-18 17:10:32,2026-04-16 16:10:32
DEVICE_003,6.86,298.86,1.47,125.22,23.66,2026-04-18 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.12,296.07,1.39,124.17,29.19,2026-04-18 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,300.0,1.5,108.82,23.16,2026-04-18 17:40:32,2026-04-16 16:10:32
DEVICE_003,6.89,294.39,1.45,124.69,23.22,2026-04-18 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,296.58,1.39,122.26,28.96,2026-04-18 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,300.0,1.47,110.75,22.89,2026-04-18 18:10:32,2026-04-16 16:10:32
DEVICE_003,6.94,294.65,1.45,126.36,23.67,2026-04-18 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.03,296.81,1.35,121.08,28.97,2026-04-18 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.67,300.0,1.5,110.56,23.15,2026-04-18 18:40:32,2026-04-16 16:10:32
DEVICE_003,6.95,297.27,1.4,126.35,23.87,2026-04-18 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.05,300.0,1.34,119.13,29.21,2026-04-18 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.63,300.0,1.5,108.65,23.44,2026-04-18 19:10:32,2026-04-16 16:10:32
DEVICE_003,6.98,293.28,1.36,126.22,23.87,2026-04-18 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.1,300.0,1.31,117.68,29.09,2026-04-18 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.59,300.0,1.5,109.68,23.44,2026-04-18 19:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,296.36,1.32,125.13,24.37,2026-04-18 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.08,299.15,1.34,115.84,29.07,2026-04-18 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.59,295.22,1.5,108.94,23.56,2026-04-18 20:10:32,2026-04-16 16:10:32
DEVICE_003,6.92,295.99,1.28,126.92,24.11,2026-04-18 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.05,300.0,1.33,116.64,29.17,2026-04-18 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.61,295.31,1.5,108.28,23.93,2026-04-18 20:40:32,2026-04-16 16:10:32
DEVICE_003,6.96,291.67,1.27,128.15,24.17,2026-04-18 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.03,296.48,1.34,117.24,29.19,2026-04-18 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.61,294.74,1.5,107.76,23.53,2026-04-18 21:10:32,2026-04-16 16:10:32
DEVICE_003,6.98,294.67,1.22,126.57,24.05,2026-04-18 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.06,293.0,1.38,116.72,29.52,2026-04-18 21:40:32,2026-04-16 16:10:32
DEVICE_002,7.65,298.39,1.5,109.21,24.02,2026-04-18 21:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,296.62,1.2,125.34,23.65,2026-04-18 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.08,297.98,1.42,117.88,29.67,2026-04-18 22:10:32,2026-04-16 16:10:32
DEVICE_002,7.67,295.91,1.46,107.47,24.2,2026-04-18 22:10:32,2026-04-16 16:10:32
DEVICE_003,6.98,296.69,1.21,123.54,23.19,2026-04-18 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.1,293.45,1.39,118.44,29.75,2026-04-18 22:40:32,2026-04-16 16:10:32
DEVICE_002,7.68,299.37,1.42,105.91,24.57,2026-04-18 22:40:32,2026-04-16 16:10:32
DEVICE_003,7.01,296.76,1.25,122.24,22.81,2026-04-18 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,288.92,1.43,117.65,29.51,2026-04-18 23:10:32,2026-04-16 16:10:32
DEVICE_002,7.73,294.5,1.41,106.1,24.99,2026-04-18 23:10:32,2026-04-16 16:10:32
DEVICE_003,6.97,294.48,1.23,123.66,22.92,2026-04-18 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.04,448.49,3.41,117.63,29.59,2026-04-18 23:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,290.27,1.38,105.19,24.6,2026-04-18 23:40:32,2026-04-16 16:10:32
DEVICE_003,6.99,294.12,1.24,125.55,23.22,2026-04-18 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.0,300.0,1.5,119.61,29.1,2026-04-19 00:10:32,2026-04-16 16:10:32
DEVICE_002,7.81,292.63,1.38,105.63,24.73,2026-04-19 00:10:32,2026-04-16 16:10:32
DEVICE_003,6.96,295.38,1.2,126.2,23.71,2026-04-19 00:10:32,2026-04-16 16:10:32
DEVICE_001,6.99,300.0,1.5,119.6,28.66,2026-04-19 00:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,296.9,1.36,106.67,24.89,2026-04-19 00:40:32,2026-04-16 16:10:32
DEVICE_003,6.93,299.54,1.21,125.62,23.52,2026-04-19 00:40:32,2026-04-16 16:10:32
DEVICE_001,6.99,296.16,1.46,119.59,28.75,2026-04-19 01:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,295.02,1.31,106.18,25.3,2026-04-19 01:10:32,2026-04-16 16:10:32
DEVICE_003,6.9,300.0,1.2,125.83,23.25,2026-04-19 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.03,291.27,1.5,119.88,28.34,2026-04-19 01:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,294.68,1.32,106.09,25.13,2026-04-19 01:40:32,2026-04-16 16:10:32
DEVICE_003,6.91,300.0,1.19,125.95,22.98,2026-04-19 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,288.31,1.5,118.01,27.88,2026-04-19 02:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,296.25,1.31,105.63,25.41,2026-04-19 02:10:32,2026-04-16 16:10:32
DEVICE_003,6.96,300.0,1.15,127.08,22.51,2026-04-19 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.04,288.69,1.46,117.13,27.71,2026-04-19 02:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,292.67,1.3,106.5,25.75,2026-04-19 02:40:32,2026-04-16 16:10:32
DEVICE_003,6.95,295.47,1.18,128.05,22.64,2026-04-19 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.09,289.98,1.46,116.42,27.3,2026-04-19 03:10:32,2026-04-16 16:10:32
DEVICE_002,7.81,291.21,1.25,107.94,26.18,2026-04-19 03:10:32,2026-04-16 16:10:32
DEVICE_003,7.0,290.91,1.21,126.84,22.32,2026-04-19 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.13,286.33,1.42,116.9,27.26,2026-04-19 03:40:32,2026-04-16 16:10:32
DEVICE_002,7.82,288.61,1.22,109.56,25.97,2026-04-19 03:40:32,2026-04-16 16:10:32
DEVICE_003,6.97,286.0,1.19,126.33,22.28,2026-04-19 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.12,283.44,1.38,115.64,26.84,2026-04-19 04:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,286.46,1.26,111.18,26.45,2026-04-19 04:10:32,2026-04-16 16:10:32
DEVICE_003,6.96,285.07,1.2,126.3,22.46,2026-04-19 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.08,281.95,1.37,116.93,27.32,2026-04-19 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,289.69,1.26,109.82,26.13,2026-04-19 04:40:32,2026-04-16 16:10:32
DEVICE_003,6.93,287.37,1.21,126.51,22.71,2026-04-19 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,285.12,1.32,118.64,27.1,2026-04-19 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.79,286.06,1.22,108.67,26.04,2026-04-19 05:10:32,2026-04-16 16:10:32
DEVICE_003,6.93,291.43,1.25,126.8,22.52,2026-04-19 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.08,281.3,1.37,119.84,27.11,2026-04-19 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.79,287.83,1.22,107.0,25.99,2026-04-19 05:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,291.4,1.21,128.49,22.38,2026-04-19 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.05,402.55,3.11,120.27,26.62,2026-04-19 06:10:32,2026-04-16 16:10:32
DEVICE_002,7.82,285.5,1.17,107.27,26.23,2026-04-19 06:10:32,2026-04-16 16:10:32
DEVICE_003,6.92,290.57,1.18,128.84,22.46,2026-04-19 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.01,300.0,1.5,121.47,27.1,2026-04-19 06:40:32,2026-04-16 16:10:32
DEVICE_002,7.8,289.66,1.18,108.53,26.01,2026-04-19 06:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,293.63,1.22,127.28,21.96,2026-04-19 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.0,300.0,1.5,119.55,27.45,2026-04-19 07:10:32,2026-04-16 16:10:32
DEVICE_002,7.8,286.93,1.22,106.69,25.62,2026-04-19 07:10:32,2026-04-16 16:10:32
DEVICE_003,6.96,455.1,3.0,125.98,22.1,2026-04-19 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.05,299.14,1.49,121.09,27.86,2026-04-19 07:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,286.35,1.18,105.22,25.36,2026-04-19 07:40:32,2026-04-16 16:10:32
DEVICE_003,6.96,300.0,1.5,125.15,21.75,2026-04-19 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.09,295.2,1.45,123.01,28.21,2026-04-19 08:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,282.83,1.17,104.32,25.57,2026-04-19 08:10:32,2026-04-16 16:10:32
DEVICE_003,6.98,419.0,3.31,124.28,21.64,2026-04-19 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.14,299.73,1.46,121.27,27.77,2026-04-19 08:40:32,2026-04-16 16:10:32
DEVICE_002,7.78,285.07,1.14,105.57,25.42,2026-04-19 08:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,300.0,1.5,124.81,21.59,2026-04-19 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.14,478.0,2.86,122.03,27.4,2026-04-19 09:10:32,2026-04-16 16:10:32
DEVICE_002,7.76,280.95,1.1,106.03,25.3,2026-04-19 09:10:32,2026-04-16 16:10:32
DEVICE_003,6.91,300.0,1.5,126.6,21.25,2026-04-19 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.1,300.0,1.5,120.71,26.99,2026-04-19 09:40:32,2026-04-16 16:10:32
DEVICE_002,7.8,281.82,1.13,107.13,25.16,2026-04-19 09:40:32,2026-04-16 16:10:32
DEVICE_003,6.89,300.0,1.5,127.52,20.85,2026-04-19 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.07,295.6,1.5,120.6,26.77,2026-04-19 10:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,284.22,1.18,105.15,24.71,2026-04-19 10:10:32,2026-04-16 16:10:32
DEVICE_003,6.92,298.71,1.45,127.08,20.81,2026-04-19 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.08,290.95,1.48,121.74,26.44,2026-04-19 10:40:32,2026-04-16 16:10:32
DEVICE_002,7.79,279.97,1.17,107.12,24.84,2026-04-19 10:40:32,2026-04-16 16:10:32
DEVICE_003,6.93,294.03,1.45,126.13,21.3,2026-04-19 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.06,288.97,1.48,120.76,25.95,2026-04-19 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.83,277.3,1.2,107.11,25.0,2026-04-19 11:10:32,2026-04-16 16:10:32
DEVICE_003,6.9,292.8,1.49,126.88,21.1,2026-04-19 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.07,289.46,1.44,122.64,26.02,2026-04-19 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.84,278.58,1.15,107.03,24.97,2026-04-19 11:40:32,2026-04-16 16:10:32
DEVICE_003,6.9,295.81,1.5,124.92,21.1,2026-04-19 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.1,285.05,1.44,121.7,26.29,2026-04-19 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.8,277.33,1.18,106.28,24.8,2026-04-19 12:10:32,2026-04-16 16:10:32
DEVICE_003,6.88,292.81,1.46,126.86,20.65,2026-04-19 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.08,281.19,1.45,123.63,26.1,2026-04-19 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.79,280.09,1.22,106.95,24.45,2026-04-19 12:40:32,2026-04-16 16:10:32
DEVICE_003,6.84,289.78,1.5,128.24,20.59,2026-04-19 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.11,278.51,1.41,124.94,26.02,2026-04-19 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.76,280.98,1.26,108.91,24.45,2026-04-19 13:10:32,2026-04-16 16:10:32
DEVICE_003,6.87,286.32,1.47,128.95,20.14,2026-04-19 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.14,277.68,1.44,126.23,25.78,2026-04-19 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,280.63,1.29,107.76,24.05,2026-04-19 13:40:32,2026-04-16 16:10:32
DEVICE_003,6.85,287.51,1.46,130.25,20.11,2026-04-19 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.16,273.6,1.43,125.32,26.25,2026-04-19 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.8,279.82,1.26,109.27,24.38,2026-04-19 14:10:32,2026-04-16 16:10:32
DEVICE_003,6.81,289.82,1.5,128.85,20.19,2026-04-19 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.13,275.74,1.44,127.02,26.04,2026-04-19 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.85,280.04,1.21,110.4,24.39,2026-04-19 14:40:32,2026-04-16 16:10:32
DEVICE_003,6.79,286.33,1.46,129.24,20.0,2026-04-19 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.09,278.18,1.4,126.81,25.91,2026-04-19 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.82,276.9,1.22,110.26,24.84,2026-04-19 15:10:32,2026-04-16 16:10:32
DEVICE_003,6.79,284.35,1.46,130.43,20.0,2026-04-19 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.11,282.13,1.45,125.68,25.84,2026-04-19 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.83,280.34,1.25,109.16,24.37,2026-04-19 15:40:32,2026-04-16 16:10:32
DEVICE_003,6.74,281.9,1.49,129.01,20.16,2026-04-19 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.09,283.04,1.4,127.68,26.25,2026-04-19 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.8,283.23,1.24,110.71,24.02,2026-04-19 16:10:32,2026-04-16 16:10:32
DEVICE_003,6.76,280.49,1.47,129.68,20.58,2026-04-19 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.1,402.0,2.93,126.04,26.08,2026-04-19 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.83,282.52,1.24,109.33,23.97,2026-04-19 16:40:32,2026-04-16 16:10:32
DEVICE_003,6.79,277.22,1.49,130.98,20.22,2026-04-19 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.14,300.0,1.5,127.52,26.46,2026-04-19 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.83,279.5,1.21,109.58,24.06,2026-04-19 17:10:32,2026-04-16 16:10:32
DEVICE_003,6.83,274.84,1.5,130.56,20.56,2026-04-19 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.16,300.0,1.46,126.41,26.85,2026-04-19 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.82,277.0,1.26,108.27,23.85,2026-04-19 17:40:32,2026-04-16 16:10:32
DEVICE_003,6.79,271.49,1.45,128.82,20.28,2026-04-19 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.19,296.98,1.42,127.93,26.99,2026-04-19 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,478.88,2.92,107.86,23.75,2026-04-19 18:10:32,2026-04-16 16:10:32
DEVICE_003,6.81,275.69,1.5,130.04,20.61,2026-04-19 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.19,422.89,2.85,128.2,26.85,2026-04-19 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.81,300.0,1.5,108.07,24.24,2026-04-19 18:40:32,2026-04-16 16:10:32
DEVICE_003,6.84,270.9,1.49,130.83,20.42,2026-04-19 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.22,300.0,1.5,129.47,27.12,2026-04-19 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.81,437.54,2.79,109.96,24.49,2026-04-19 19:10:32,2026-04-16 16:10:32
DEVICE_003,6.86,271.55,1.45,132.38,20.61,2026-04-19 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.23,300.0,1.5,128.34,27.24,2026-04-19 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.84,300.0,1.5,109.29,24.4,2026-04-19 19:40:32,2026-04-16 16:10:32
DEVICE_003,6.81,468.32,3.07,130.43,20.63,2026-04-19 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.19,295.49,1.5,127.13,26.97,2026-04-19 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.82,298.78,1.45,108.65,24.82,2026-04-19 20:10:32,2026-04-16 16:10:32
DEVICE_003,6.85,300.0,1.5,131.66,20.32,2026-04-19 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.14,299.63,1.5,128.71,26.88,2026-04-19 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.84,300.0,1.49,110.07,25.32,2026-04-19 20:40:32,2026-04-16 16:10:32
DEVICE_003,6.8,300.0,1.47,132.32,20.7,2026-04-19 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.18,299.21,1.5,128.61,27.17,2026-04-19 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.81,296.39,1.5,108.55,24.99,2026-04-19 21:10:32,2026-04-16 16:10:32
DEVICE_003,6.85,299.31,1.5,131.7,20.87,2026-04-19 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.13,300.0,1.5,128.49,27.58,2026-04-19 21:40:32,2026-04-16 16:10:32
DEVICE_002,7.78,292.5,1.5,108.52,25.32,2026-04-19 21:40:32,2026-04-16 16:10:32
DEVICE_003,6.89,298.51,1.5,133.51,20.68,2026-04-19 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.15,300.0,1.47,128.39,27.77,2026-04-19 22:10:32,2026-04-16 16:10:32
DEVICE_002,7.74,293.33,1.47,108.36,25.16,2026-04-19 22:10:32,2026-04-16 16:10:32
DEVICE_003,6.86,300.0,1.5,132.42,20.52,2026-04-19 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.2,296.52,1.5,128.14,27.35,2026-04-19 22:40:32,2026-04-16 16:10:32
DEVICE_002,7.76,293.83,1.5,108.77,25.39,2026-04-19 22:40:32,2026-04-16 16:10:32
DEVICE_003,6.84,300.0,1.5,131.4,20.81,2026-04-19 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.19,293.83,1.5,126.93,26.87,2026-04-19 23:10:32,2026-04-16 16:10:32
DEVICE_002,7.78,296.22,1.5,108.05,25.17,2026-04-19 23:10:32,2026-04-16 16:10:32
DEVICE_003,6.89,300.0,1.47,132.54,20.93,2026-04-19 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.15,295.78,1.49,126.99,27.04,2026-04-19 23:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,297.07,1.5,107.05,25.48,2026-04-19 23:40:32,2026-04-16 16:10:32
DEVICE_003,6.94,300.0,1.49,132.18,20.68,2026-04-19 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.19,292.17,1.5,127.83,27.3,2026-04-20 00:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,297.06,1.46,107.4,25.82,2026-04-20 00:10:32,2026-04-16 16:10:32
DEVICE_003,6.98,300.0,1.5,131.08,20.83,2026-04-20 00:10:32,2026-04-16 16:10:32
DEVICE_001,7.16,287.81,1.45,128.82,27.34,2026-04-20 00:40:32,2026-04-16 16:10:32
DEVICE_002,7.71,300.0,1.44,106.45,26.08,2026-04-20 00:40:32,2026-04-16 16:10:32
DEVICE_003,6.96,300.0,1.5,130.23,21.11,2026-04-20 00:40:32,2026-04-16 16:10:32
DEVICE_001,7.17,285.59,1.47,127.3,26.91,2026-04-20 01:10:32,2026-04-16 16:10:32
DEVICE_002,7.68,296.61,1.42,105.84,25.72,2026-04-20 01:10:32,2026-04-16 16:10:32
DEVICE_003,6.96,295.32,1.5,130.78,20.89,2026-04-20 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.13,283.01,1.48,128.49,27.07,2026-04-20 01:40:32,2026-04-16 16:10:32
DEVICE_002,7.68,298.4,1.37,107.62,25.64,2026-04-20 01:40:32,2026-04-16 16:10:32
DEVICE_003,7.0,299.37,1.5,131.98,20.76,2026-04-20 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.12,285.2,1.47,129.36,26.93,2026-04-20 02:10:32,2026-04-16 16:10:32
DEVICE_002,7.72,300.0,1.42,107.54,25.81,2026-04-20 02:10:32,2026-04-16 16:10:32
DEVICE_003,6.99,300.0,1.46,132.38,20.29,2026-04-20 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.14,281.68,1.46,130.3,27.09,2026-04-20 02:40:32,2026-04-16 16:10:32
DEVICE_002,7.77,296.29,1.39,106.14,26.22,2026-04-20 02:40:32,2026-04-16 16:10:32
DEVICE_003,7.04,297.16,1.43,132.38,20.62,2026-04-20 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.14,285.52,1.45,131.79,26.63,2026-04-20 03:10:32,2026-04-16 16:10:32
DEVICE_002,7.75,292.04,1.35,106.87,26.18,2026-04-20 03:10:32,2026-04-16 16:10:32
DEVICE_003,7.03,297.48,1.41,133.35,20.85,2026-04-20 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.18,284.39,1.48,131.51,26.34,2026-04-20 03:40:32,2026-04-16 16:10:32
DEVICE_002,7.73,292.02,1.31,107.85,26.57,2026-04-20 03:40:32,2026-04-16 16:10:32
DEVICE_003,7.06,297.54,1.45,133.98,20.47,2026-04-20 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.19,287.85,1.43,132.48,26.31,2026-04-20 04:10:32,2026-04-16 16:10:32
DEVICE_002,7.71,288.9,1.28,106.51,26.8,2026-04-20 04:10:32,2026-04-16 16:10:32
DEVICE_003,7.08,300.0,1.47,132.64,20.13,2026-04-20 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.15,285.45,1.47,131.31,25.89,2026-04-20 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.7,292.3,1.24,107.72,27.19,2026-04-20 04:40:32,2026-04-16 16:10:32
DEVICE_003,7.06,400.94,3.17,133.55,20.32,2026-04-20 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.13,288.44,1.47,130.09,26.3,2026-04-20 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.67,291.98,1.28,107.63,26.91,2026-04-20 05:10:32,2026-04-16 16:10:32
DEVICE_003,7.11,300.0,1.5,133.08,20.17,2026-04-20 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.18,291.0,1.44,131.89,26.62,2026-04-20 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.68,295.97,1.32,107.1,27.37,2026-04-20 05:40:32,2026-04-16 16:10:32
DEVICE_003,7.09,300.0,1.47,132.76,20.0,2026-04-20 05:40:32,2026-04-16 16:10:32
